,tradeDate,closeIndex,turnoverValue
657,2007-09-19,5419.27,1.10132780632e+11
658,2007-09-20,5494.92,1.13725795104e+11
659,2007-09-21,5468.1,1.21125874981e+11
660,2007-09-24,5513.9,1.16678459265e+11
661,2007-09-25,5454.62,95494833346.0
662,2007-09-26,5361.02,84077769516.0
663,2007-09-27,5427.66,71569513515.0
664,2007-09-28,5580.81,1.04224265195e+11
665,2007-10-08,5653.14,1.28709142343e+11
666,2007-10-09,5675.93,1.07594055433e+11
667,2007-10-10,5685.76,1.28506102704e+11
668,2007-10-11,5760.08,1.37428901787e+11
669,2007-10-12,5737.22,1.60588747295e+11
670,2007-10-15,5821.45,1.55052082135e+11
671,2007-10-16,5877.2,1.35092342876e+11
672,2007-10-17,5824.12,1.08328401236e+11
673,2007-10-18,5615.75,1.06494804569e+11
674,2007-10-19,5614.06,84971542142.0
675,2007-10-22,5472.68,74730406208.0
676,2007-10-23,5540.09,90014313511.0
677,2007-10-24,5588.01,99449964402.0
678,2007-10-25,5333.79,1.03890714029e+11
679,2007-10-26,5394.81,77283751807.0
680,2007-10-29,5508.36,72353863135.0
681,2007-10-30,5596.07,79727986835.0
682,2007-10-31,5688.54,1.03782288703e+11
683,2007-11-01,5605.23,96342741683.0
684,2007-11-02,5472.93,93671082512.0
685,2007-11-05,5360.31,74190195900.0
686,2007-11-06,5317.55,56491531386.0
687,2007-11-07,5350.63,59639210961.0
688,2007-11-08,5093.67,72978743527.0
689,2007-11-09,5040.53,67968651438.0
690,2007-11-12,4978.25,75901043266.0
691,2007-11-13,4939.24,74714823662.0
692,2007-11-14,5145.89,73449657338.0
693,2007-11-15,5081.11,66609044829.0
694,2007-11-16,5007.66,47079247224.0
695,2007-11-19,4994.42,48969993127.0
696,2007-11-20,5069.38,66536134961.0
697,2007-11-21,4997.62,53059452232.0
698,2007-11-22,4772.62,53714123123.0
699,2007-11-23,4856.16,41174112142.0
700,2007-11-26,4800.08,48427046818.0
701,2007-11-27,4711.15,44831910258.0
702,2007-11-28,4648.75,45167305963.0
703,2007-11-29,4842.07,72895752103.0
704,2007-11-30,4737.41,57402977557.0
705,2007-12-03,4772.67,43698299024.0
706,2007-12-04,4829.21,43927028873.0
707,2007-12-05,4965.95,61090180313.0
708,2007-12-06,4971.06,47436272917.0
709,2007-12-07,5041.35,50380400719.0
710,2007-12-10,5133.56,82898155954.0
711,2007-12-11,5140.0,82034387462.0
712,2007-12-12,5077.39,83753500021.0
713,2007-12-13,4884.3,77125151925.0
714,2007-12-14,4977.65,61162569184.0
715,2007-12-17,4857.29,76935382730.0
716,2007-12-18,4829.91,47447352486.0
717,2007-12-19,4946.29,60379853503.0
718,2007-12-20,5037.19,59927497294.0
719,2007-12-21,5101.85,73549811301.0
720,2007-12-24,5207.13,1.03969755944e+11
721,2007-12-25,5216.81,79333659585.0
722,2007-12-26,5265.03,83694909415.0
723,2007-12-27,5367.53,1.09216836244e+11
724,2007-12-28,5338.28,95056654641.0
725,2008-01-02,5385.1,98886433471.0
726,2008-01-03,5422.03,1.35983354875e+11
727,2008-01-04,5483.65,1.18866230641e+11
728,2008-01-07,5556.59,1.23189549972e+11
729,2008-01-08,5528.05,1.47975753744e+11
730,2008-01-09,5613.76,1.08368103243e+11
731,2008-01-10,5672.15,1.44316455605e+11
732,2008-01-11,5699.15,1.2224153484e+11
733,2008-01-14,5731.76,1.09356397974e+11
734,2008-01-15,5696.45,1.19673141932e+11
735,2008-01-16,5505.72,1.26634977042e+11
736,2008-01-17,5365.62,1.36052424646e+11
737,2008-01-18,5414.47,95080872876.0
738,2008-01-21,5145.73,1.01540050167e+11
739,2008-01-22,4753.87,1.26029341672e+11
740,2008-01-23,4975.11,1.11006127504e+11
741,2008-01-24,5027.21,1.14169075408e+11
742,2008-01-25,5077.43,1.00680076889e+11
743,2008-01-28,4731.88,81460742897.0
744,2008-01-29,4762.08,58040616586.0
745,2008-01-30,4710.65,72219233312.0
746,2008-01-31,4620.4,64311666805.0
747,2008-02-01,4571.94,67941469336.0
748,2008-02-04,4950.12,85660385508.0
749,2008-02-05,4921.83,70626096586.0
750,2008-02-13,4816.08,43271699299.0
751,2008-02-14,4880.25,40152820965.0
752,2008-02-15,4813.31,47298764901.0
753,2008-02-18,4910.99,61844630483.0
754,2008-02-19,5020.75,74207768895.0
755,2008-02-20,4908.72,84980855908.0
756,2008-02-21,4876.03,67932116459.0
757,2008-02-22,4702.24,77110349593.0
758,2008-02-25,4519.78,65323658083.0
759,2008-02-26,4515.53,67625962769.0
760,2008-02-27,4639.77,60311456890.0
761,2008-02-28,4622.06,50332555405.0
762,2008-02-29,4674.55,47275050938.0
763,2008-03-03,4790.74,79684960724.0
764,2008-03-04,4671.15,88557686654.0
765,2008-03-05,4628.72,73479598041.0
766,2008-03-06,4685.03,85710623021.0
767,2008-03-07,4621.69,60552444836.0
768,2008-03-10,4431.59,61147375746.0
769,2008-03-11,4441.18,52344309140.0
770,2008-03-12,4309.65,55702634312.0
771,2008-03-13,4198.96,65769466347.0
772,2008-03-14,4157.87,45564248765.0
773,2008-03-17,3965.28,52376089129.0
774,2008-03-18,3763.95,58459478155.0
775,2008-03-19,3888.86,68823708412.0
776,2008-03-20,4001.83,82432595360.0
777,2008-03-21,4037.83,74985408749.0
778,2008-03-24,3857.09,63943570220.0
779,2008-03-25,3905.77,58292419115.0
780,2008-03-26,3914.37,52026059303.0
781,2008-03-27,3748.92,55151411007.0
782,2008-03-28,3918.16,72726088760.0
783,2008-03-31,3790.53,51166599954.0
784,2008-04-01,3582.86,58962080537.0
785,2008-04-02,3547.98,70102758265.0
786,2008-04-03,3650.7,54233901216.0
787,2008-04-07,3845.82,70525926871.0
788,2008-04-08,3891.06,76485916343.0
789,2008-04-09,3688.13,64555767429.0
790,2008-04-10,3754.72,47152258251.0
791,2008-04-11,3783.73,44418993019.0
792,2008-04-14,3536.33,54637417005.0
793,2008-04-15,3583.3,48997126630.0
794,2008-04-16,3494.02,42087715038.0
795,2008-04-17,3386.63,46829953187.0
796,2008-04-18,3272.5,42184118932.0
797,2008-04-21,3267.55,64657686523.0
798,2008-04-22,3296.28,47706441787.0
799,2008-04-23,3453.73,67718617064.0
800,2008-04-24,3774.5,1.49394569187e+11
801,2008-04-25,3803.07,1.4709832681e+11
802,2008-04-28,3729.15,85070654687.0
803,2008-04-29,3776.94,78895825483.0
804,2008-04-30,3959.12,1.22637220696e+11
805,2008-05-05,4055.78,1.11004387244e+11
806,2008-05-06,4010.89,1.06198405592e+11
807,2008-05-07,3821.32,98465318595.0
808,2008-05-08,3925.04,77839103296.0
809,2008-05-09,3878.92,96377859470.0
810,2008-05-12,3904.92,81691485405.0
811,2008-05-13,3851.69,79847321451.0
812,2008-05-14,3975.78,85230874948.0
813,2008-05-15,3948.09,81795877187.0
814,2008-05-16,3936.12,66279363920.0
815,2008-05-19,3914.07,49755651499.0
816,2008-05-20,3710.82,64572032482.0
817,2008-05-21,3783.05,69179112266.0
818,2008-05-22,3711.44,66281212014.0
819,2008-05-23,3675.15,52530762851.0
820,2008-05-26,3559.22,45524374429.0
821,2008-05-27,3576.2,39856280158.0
822,2008-05-28,3676.23,49994772624.0
823,2008-05-29,3580.87,46589022223.0
824,2008-05-30,3611.33,46886682679.0
825,2008-06-02,3625.83,41966896768.0
826,2008-06-03,3614.11,48796407585.0
827,2008-06-04,3546.92,42963714390.0
828,2008-06-05,3512.14,36565913535.0
829,2008-06-06,3489.5,30298595287.0
830,2008-06-10,3206.56,45818267251.0
831,2008-06-11,3140.3,40596532584.0
832,2008-06-12,3084.63,42817386727.0
833,2008-06-13,2979.12,33193994622.0
834,2008-06-16,2952.24,33731835264.0
835,2008-06-17,2842.68,32031255853.0
836,2008-06-18,2991.27,52826656390.0
837,2008-06-19,2773.08,45264911721.0
838,2008-06-20,2849.67,65259567858.0
839,2008-06-23,2789.94,32382379598.0
840,2008-06-24,2851.92,38885761934.0
841,2008-06-25,2969.54,51619342913.0
842,2008-06-26,2980.91,52508562502.0
843,2008-06-27,2816.02,49324841031.0
844,2008-06-30,2791.82,31502446060.0
845,2008-07-01,2698.35,35242551782.0
846,2008-07-02,2699.6,35126248114.0
847,2008-07-03,2760.61,58808144277.0
848,2008-07-04,2741.85,47363589936.0
849,2008-07-07,2882.76,63284782084.0
850,2008-07-08,2901.84,67887147510.0
851,2008-07-09,3015.13,85846257404.0
852,2008-07-10,2973.73,77643542657.0
853,2008-07-11,2953.5,55085357605.0
854,2008-07-14,2975.87,43920558758.0
855,2008-07-15,2852.98,57118257308.0
856,2008-07-16,2745.6,45361333542.0
857,2008-07-17,2718.07,38054364882.0
858,2008-07-18,2815.46,47213298888.0
859,2008-07-21,2911.05,54938055539.0
860,2008-07-22,2904.74,47781613233.0
861,2008-07-23,2883.32,46949545125.0
862,2008-07-24,2977.36,60255656982.0
863,2008-07-25,2939.2,47706187738.0
864,2008-07-28,2960.85,47089423706.0
865,2008-07-29,2905.63,42192023708.0
866,2008-07-30,2884.38,34223911942.0
867,2008-07-31,2805.21,31179208420.0
868,2008-08-01,2840.79,39748408655.0
869,2008-08-04,2773.15,27440272999.0
870,2008-08-05,2703.08,34770819668.0
871,2008-08-06,2721.69,31744599201.0
872,2008-08-07,2720.44,26661008775.0
873,2008-08-08,2591.46,33617694686.0
874,2008-08-11,2456.81,32454532457.0
875,2008-08-12,2444.16,24459629832.0
876,2008-08-13,2444.67,27480615871.0
877,2008-08-14,2443.51,21156177499.0
878,2008-08-15,2447.62,21296936036.0
879,2008-08-18,2313.4,22662870912.0
880,2008-08-19,2348.47,18407578069.0
881,2008-08-20,2532.94,44564422655.0
882,2008-08-21,2443.98,39651327296.0
883,2008-08-22,2404.93,26183849138.0
884,2008-08-25,2400.55,18965202140.0
885,2008-08-26,2331.53,22262896076.0
886,2008-08-27,2325.29,23579970667.0
887,2008-08-28,2335.87,21711091860.0
888,2008-08-29,2391.64,29000899630.0
889,2008-09-01,2309.17,21384882095.0
890,2008-09-02,2285.41,18645029580.0
891,2008-09-03,2245.96,24066625119.0
892,2008-09-04,2251.15,18548580309.0
893,2008-09-05,2183.43,19709566302.0
894,2008-09-08,2126.52,20114131884.0
895,2008-09-09,2139.15,15480632761.0
896,2008-09-10,2143.18,20307095402.0
897,2008-09-11,2072.13,20678010831.0
898,2008-09-12,2077.85,17652324498.0
899,2008-09-16,2000.65,28769300455.0
900,2008-09-17,1929.14,26988614854.0
901,2008-09-18,1895.99,36844924114.0
902,2008-09-19,2073.11,32104719707.0
903,2008-09-22,2207.61,98415575949.0
904,2008-09-23,2123.48,69516678145.0
905,2008-09-24,2138.85,40183637783.0
906,2008-09-25,2223.53,71758274921.0
907,2008-09-26,2243.66,59518096758.0
908,2008-10-06,2128.7,41827343311.0
909,2008-10-07,2102.45,41512000958.0
910,2008-10-08,2022.88,34689894735.0
911,2008-10-09,1995.3,31760285142.0
912,2008-10-10,1906.96,32924106745.0
913,2008-10-13,1985.49,37606423760.0
914,2008-10-14,1934.62,48975116647.0
915,2008-10-15,1914.36,26555892254.0
916,2008-10-16,1820.9,32493846831.0
917,2008-10-17,1833.26,23017436110.0
918,2008-10-20,1896.73,28435447591.0
919,2008-10-21,1881.41,33588996418.0
920,2008-10-22,1833.32,26562835681.0
921,2008-10-23,1834.78,29078802729.0
922,2008-10-24,1781.6,27101012205.0
923,2008-10-27,1654.67,27867517905.0
924,2008-10-28,1705.82,36435875520.0
925,2008-10-29,1658.22,31224265101.0
926,2008-10-30,1697.66,32165805381.0
927,2008-10-31,1663.66,21281902723.0
928,2008-11-03,1653.54,19514009916.0
929,2008-11-04,1627.76,18984761503.0
930,2008-11-05,1691.42,31500415037.0
931,2008-11-06,1649.78,21547045143.0
932,2008-11-07,1677.83,23620464927.0
933,2008-11-10,1801.67,47322292085.0
934,2008-11-11,1781.36,49194274324.0
935,2008-11-12,1801.82,34453792525.0
936,2008-11-13,1874.08,64988756213.0
937,2008-11-14,1943.65,73429585039.0
938,2008-11-17,1987.23,70919184237.0
939,2008-11-18,1839.82,76165748641.0
940,2008-11-19,1953.16,64838117216.0
941,2008-11-20,1932.43,66919038879.0
942,2008-11-21,1920.74,66124274844.0
943,2008-11-24,1837.64,39794620401.0
944,2008-11-25,1834.29,34629652337.0
945,2008-11-26,1843.5,34732301415.0
946,2008-11-27,1870.47,71753358088.0
947,2008-11-28,1829.92,40648514423.0
948,2008-12-01,1864.21,38237160240.0
949,2008-12-02,1868.63,48151924129.0
950,2008-12-03,1952.67,67393273254.0
951,2008-12-04,1982.93,98580218133.0
952,2008-12-05,2013.18,59950691704.0
953,2008-12-08,2095.04,89176050245.0
954,2008-12-09,2040.85,77546690089.0
955,2008-12-10,2096.39,70751388012.0
956,2008-12-11,2046.34,63777696206.0
957,2008-12-12,1960.38,54866552688.0
958,2008-12-15,1975.03,40756443942.0
959,2008-12-16,1994.45,38552247941.0
960,2008-12-17,2001.42,49120177368.0
961,2008-12-18,2045.1,48455152683.0
962,2008-12-19,2052.11,53410396118.0
963,2008-12-22,2017.55,43843460414.0
964,2008-12-23,1918.96,50825766644.0
965,2008-12-24,1887.08,34210526666.0
966,2008-12-25,1870.77,30805996716.0
967,2008-12-26,1862.1,28536313731.0
968,2008-12-29,1854.76,29329563341.0
969,2008-12-30,1833.44,29628506787.0
970,2008-12-31,1817.72,27291914244.0
971,2009-01-05,1882.96,39217076790.0
972,2009-01-06,1942.8,59262170581.0
973,2009-01-07,1931.18,50143418262.0
974,2009-01-08,1887.99,47210802398.0
975,2009-01-09,1918.37,41511211439.0
976,2009-01-12,1920.69,46981492708.0
977,2009-01-13,1876.19,40201464676.0
978,2009-01-14,1955.24,52658994886.0
979,2009-01-15,1954.87,67144772684.0
980,2009-01-16,1990.21,84717648664.0
981,2009-01-19,2012.47,69785530299.0
982,2009-01-20,2025.19,45640127686.0
983,2009-01-21,2021.71,59914192082.0
984,2009-01-22,2044.55,53439127032.0
985,2009-01-23,2032.68,49887828217.0
986,2009-02-02,2057.06,46126546742.0
987,2009-02-03,2108.91,75554097848.0
988,2009-02-04,2166.41,87192159423.0
989,2009-02-05,2150.97,1.01712444216e+11
990,2009-02-06,2237.28,95640063068.0
991,2009-02-09,2296.67,1.19886790885e+11
992,2009-02-10,2326.75,1.07891600946e+11
993,2009-02-11,2331.14,1.44588094957e+11
994,2009-02-12,2318.34,1.16050219818e+11
995,2009-02-13,2399.07,1.34471079614e+11
996,2009-02-16,2462.25,1.47380378887e+11
997,2009-02-17,2385.29,1.37971308088e+11
998,2009-02-18,2275.84,1.12455677669e+11
999,2009-02-19,2298.41,88398854014.0
1000,2009-02-20,2344.32,85247213566.0
1001,2009-02-23,2410.48,1.09379770711e+11
1002,2009-02-24,2301.85,1.27131165758e+11
1003,2009-02-25,2304.25,1.08878060725e+11
1004,2009-02-26,2190.19,1.01795386404e+11
1005,2009-02-27,2140.49,80337456328.0
1006,2009-03-02,2164.67,60877953675.0
1007,2009-03-03,2142.15,64109642424.0
1008,2009-03-04,2285.15,1.05872088843e+11
1009,2009-03-05,2304.92,1.28866644423e+11
1010,2009-03-06,2286.58,85495320495.0
1011,2009-03-09,2202.53,83758904259.0
1012,2009-03-10,2240.78,55058099404.0
1013,2009-03-11,2220.38,70589122656.0
1014,2009-03-12,2215.7,53843902595.0
1015,2009-03-13,2205.42,54636247867.0
1016,2009-03-16,2241.61,48128301349.0
1017,2009-03-17,2322.4,94028682141.0
1018,2009-03-18,2332.65,1.03619595621e+11
1019,2009-03-19,2382.56,1.01348435416e+11
1020,2009-03-20,2379.84,1.14786506801e+11
1021,2009-03-23,2439.4,1.27794033635e+11
1022,2009-03-24,2451.78,1.21593359529e+11
1023,2009-03-25,2401.33,1.05406227888e+11
1024,2009-03-26,2479.79,1.18048783001e+11
1025,2009-03-27,2498.93,1.34140077362e+11
1026,2009-03-30,2484.49,1.00003474431e+11
1027,2009-03-31,2507.79,1.06631226372e+11
1028,2009-04-01,2548.22,1.37117558492e+11
1029,2009-04-02,2576.4,1.43708978344e+11
1030,2009-04-03,2570.5,1.31075730846e+11
1031,2009-04-07,2576.95,93919114170.0
1032,2009-04-08,2479.35,1.07144419762e+11
1033,2009-04-09,2517.67,82860990025.0
1034,2009-04-10,2595.53,1.21859853111e+11
1035,2009-04-13,2656.52,1.56801973804e+11
1036,2009-04-14,2676.87,1.26839876808e+11
1037,2009-04-15,2686.99,1.33586130111e+11
1038,2009-04-16,2687.11,1.31609724618e+11
1039,2009-04-17,2650.69,1.16184839128e+11
1040,2009-04-20,2707.67,1.05081493422e+11
1041,2009-04-21,2675.44,1.1847395284e+11
1042,2009-04-22,2576.28,1.31945283442e+11
1043,2009-04-23,2593.56,84795657156.0
1044,2009-04-24,2572.89,81956596002.0
1045,2009-04-27,2513.29,75040611359.0
1046,2009-04-28,2518.53,66247490056.0
1047,2009-04-29,2605.37,91496802664.0
1048,2009-04-30,2622.93,96903683541.0
1049,2009-05-04,2714.3,1.13351099936e+11
1050,2009-05-05,2727.01,1.12641886139e+11
1051,2009-05-06,2764.98,1.18232079901e+11
1052,2009-05-07,2767.08,1.36965825071e+11
1053,2009-05-08,2789.22,1.20873172676e+11
1054,2009-05-11,2725.32,1.40455749853e+11
1055,2009-05-12,2788.56,93421458334.0
1056,2009-05-13,2814.01,1.23637957553e+11
1057,2009-05-14,2792.6,96156100934.0
1058,2009-05-15,2796.12,74973035097.0
1059,2009-05-18,2810.57,88479091592.0
1060,2009-05-19,2840.08,1.16543189416e+11
1061,2009-05-20,2812.87,1.05146163717e+11
1062,2009-05-21,2750.01,1.02875828167e+11
1063,2009-05-22,2740.68,74407198653.0
1064,2009-05-25,2752.72,91048816066.0
1065,2009-05-26,2719.76,88894895681.0
1066,2009-05-27,2759.71,78602246106.0
1067,2009-06-01,2858.34,1.32967778067e+11
1068,2009-06-02,2865.1,1.3013177804e+11
1069,2009-06-03,2939.39,1.31606586444e+11
1070,2009-06-04,2953.75,1.5377074177e+11
1071,2009-06-05,2939.31,1.31347984386e+11
1072,2009-06-08,2948.48,1.14538935098e+11
1073,2009-06-09,2960.56,1.08747415613e+11
1074,2009-06-10,2989.6,1.16455490983e+11
1075,2009-06-11,2961.63,1.01890292029e+11
1076,2009-06-12,2906.29,92135559576.0
1077,2009-06-15,2966.19,92689634822.0
1078,2009-06-16,2961.22,89928387200.0
1079,2009-06-17,3010.59,99945527361.0
1080,2009-06-18,3057.43,1.22777117707e+11
1081,2009-06-19,3080.0,1.19434478996e+11
1082,2009-06-22,3082.56,1.22685100457e+11
1083,2009-06-23,3083.9,1.2709478371e+11
1084,2009-06-24,3120.73,1.32431167614e+11
1085,2009-06-25,3117.92,1.07706587875e+11
1086,2009-06-26,3128.42,88663497082.0
1087,2009-06-29,3179.97,1.07539211987e+11
1088,2009-06-30,3166.47,1.18926140375e+11
1089,2009-07-01,3237.9,1.29830699673e+11
1090,2009-07-02,3282.36,1.52594570796e+11
1091,2009-07-03,3327.14,1.42531351824e+11
1092,2009-07-06,3374.75,1.75857353189e+11
1093,2009-07-07,3340.49,1.60450593377e+11
1094,2009-07-08,3352.27,1.47303052306e+11
1095,2009-07-09,3396.3,1.48249544332e+11
1096,2009-07-10,3398.31,1.40745850321e+11
1097,2009-07-13,3361.01,1.32301021218e+11
1098,2009-07-14,3454.75,1.43258163937e+11
1099,2009-07-15,3493.31,1.76773125049e+11
1100,2009-07-16,3501.24,1.78974318282e+11
1101,2009-07-17,3519.81,1.46140273258e+11
1102,2009-07-20,3591.12,1.89689538401e+11
1103,2009-07-21,3539.83,1.84934839282e+11
1104,2009-07-22,3606.92,1.68877710757e+11
1105,2009-07-23,3651.97,1.60980372868e+11
1106,2009-07-24,3667.56,1.82205122628e+11
1107,2009-07-27,3743.63,2.00824101964e+11
1108,2009-07-28,3755.82,2.10479421884e+11
1109,2009-07-29,3558.51,2.26560268677e+11
1110,2009-07-30,3634.82,1.85493784271e+11
1111,2009-07-31,3734.62,1.84431882907e+11
1112,2009-08-03,3787.03,1.9844089851e+11
1113,2009-08-04,3786.62,2.05134118106e+11
1114,2009-08-05,3740.94,1.94012131121e+11
1115,2009-08-06,3663.12,1.7840641579e+11
1116,2009-08-07,3555.1,1.48656081457e+11
1117,2009-08-10,3544.54,1.26564928658e+11
1118,2009-08-11,3556.38,95318920590.0
1119,2009-08-12,3397.4,1.31867958961e+11
1120,2009-08-13,3440.82,1.23584066605e+11
1121,2009-08-14,3344.46,1.26573245767e+11
1122,2009-08-17,3140.27,1.21242721313e+11
1123,2009-08-18,3171.99,1.00691271214e+11
1124,2009-08-19,3014.57,1.04778744883e+11
1125,2009-08-20,3144.39,1.07656322586e+11
1126,2009-08-21,3203.62,1.13910783483e+11
1127,2009-08-24,3229.6,1.10907923668e+11
1128,2009-08-25,3109.83,1.28446120873e+11
1129,2009-08-26,3172.39,1.09792468845e+11
1130,2009-08-27,3156.3,1.0360460842e+11
1131,2009-08-28,3046.78,1.08787276883e+11
1132,2009-08-31,2830.27,1.05568316049e+11
1133,2009-09-01,2843.7,87743214169.0
1134,2009-09-02,2890.93,76293192942.0
1135,2009-09-03,3051.96,1.1882138828e+11
1136,2009-09-04,3077.14,1.16181665634e+11
1137,2009-09-07,3104.21,1.13813192654e+11
1138,2009-09-08,3170.97,1.1796933359e+11
1139,2009-09-09,3194.91,1.31813702373e+11
1140,2009-09-10,3162.91,91467422572.0
1141,2009-09-11,3238.13,1.0898936137e+11
1142,2009-09-14,3293.39,1.17064809248e+11
1143,2009-09-15,3302.64,1.16411498836e+11
1144,2009-09-16,3258.24,1.23641482344e+11
1145,2009-09-17,3320.1,1.25325999692e+11
1146,2009-09-18,3199.69,1.31631978332e+11
1147,2009-09-21,3208.6,99685177047.0
1148,2009-09-22,3131.03,1.01633736512e+11
1149,2009-09-23,3060.07,89049563859.0
1150,2009-09-24,3080.93,86891307312.0
1151,2009-09-25,3058.53,60733021040.0
1152,2009-09-28,2972.64,54593201741.0
1153,2009-09-29,2972.29,56674417416.0
1154,2009-09-30,3004.81,54803607410.0
1155,2009-10-09,3163.71,76061663011.0
1156,2009-10-12,3151.63,81562328647.0
1157,2009-10-13,3198.52,68577125621.0
1158,2009-10-14,3227.4,1.11183227114e+11
1159,2009-10-15,3239.64,85391959068.0
1160,2009-10-16,3241.71,78892050311.0
1161,2009-10-19,3329.16,1.13841454115e+11
1162,2009-10-20,3377.57,1.28508372174e+11
1163,2009-10-21,3369.29,1.17445160682e+11
1164,2009-10-22,3347.32,87978516122.0
1165,2009-10-23,3413.25,1.20908995107e+11
1166,2009-10-26,3414.24,97800974844.0
1167,2009-10-27,3314.72,1.05228807264e+11
1168,2009-10-28,3329.33,86228533019.0
1169,2009-10-29,3247.05,84414939041.0
1170,2009-10-30,3280.37,84226415461.0
1171,2009-11-02,3392.8,1.10679455347e+11
1172,2009-11-03,3435.43,1.15935434869e+11
1173,2009-11-04,3453.89,1.17780698755e+11
1174,2009-11-05,3464.32,1.03539079575e+11
1175,2009-11-06,3483.02,1.24138421517e+11
1176,2009-11-09,3495.79,1.08916000934e+11
1177,2009-11-10,3503.78,1.1607364589e+11
1178,2009-11-11,3495.67,1.00494402438e+11
1179,2009-11-12,3499.99,1.06569499622e+11
1180,2009-11-13,3518.72,1.22356578945e+11
1181,2009-11-16,3625.8,1.70544813035e+11
1182,2009-11-17,3628.35,1.35058674684e+11
1183,2009-11-18,3630.23,1.19034890321e+11
1184,2009-11-19,3642.44,1.25514316335e+11
1185,2009-11-20,3631.01,1.27585253384e+11
1186,2009-11-23,3665.51,1.35750450821e+11
1187,2009-11-24,3548.08,2.03721992217e+11
1188,2009-11-25,3629.63,1.57030857712e+11
1189,2009-11-26,3485.77,1.80809383854e+11
1190,2009-11-27,3382.51,1.25775998834e+11
1191,2009-11-30,3511.67,1.17377393884e+11
1192,2009-12-01,3560.83,1.38002623609e+11
1193,2009-12-02,3597.33,1.38929251793e+11
1194,2009-12-03,3590.88,1.28562629236e+11
1195,2009-12-04,3643.49,1.88843990614e+11
1196,2009-12-07,3668.83,1.31991687622e+11
1197,2009-12-08,3624.02,1.18750858921e+11
1198,2009-12-09,3554.48,97091971849.0
1199,2009-12-10,3577.24,81151398823.0
1200,2009-12-11,3575.02,74282930261.0
1201,2009-12-14,3612.75,1.13441731758e+11
1202,2009-12-15,3583.34,98783625773.0
1203,2009-12-16,3560.72,81340897367.0
1204,2009-12-17,3480.15,86756667103.0
1205,2009-12-18,3391.74,89137672408.0
1206,2009-12-21,3396.62,69055779059.0
1207,2009-12-22,3305.54,75498512042.0
1208,2009-12-23,3336.48,67948267136.0
1209,2009-12-24,3438.82,94811625085.0
1210,2009-12-25,3424.78,68701833803.0
1211,2009-12-28,3478.43,78965998321.0
1212,2009-12-29,3500.74,78053673797.0
1213,2009-12-30,3558.86,1.24684572895e+11
1214,2009-12-31,3575.68,98004030329.0
1215,2010-01-04,3535.23,93419838921.0
1216,2010-01-05,3564.04,1.28302442618e+11
1217,2010-01-06,3541.73,1.21045989916e+11
1218,2010-01-07,3471.46,1.20436166283e+11
1219,2010-01-08,3480.13,90190959969.0
1220,2010-01-11,3482.05,1.34114001104e+11
1221,2010-01-12,3534.92,1.34071416354e+11
1222,2010-01-13,3421.14,1.59860384574e+11
1223,2010-01-14,3469.05,1.18107870086e+11
1224,2010-01-15,3482.74,1.04035175785e+11
1225,2010-01-18,3500.68,1.17884258544e+11
1226,2010-01-19,3507.48,1.08023525533e+11
1227,2010-01-20,3394.43,1.28416164613e+11
1228,2010-01-21,3408.57,1.00076607006e+11
1229,2010-01-22,3366.2,1.19197815814e+11
1230,2010-01-25,3328.01,76626626843.0
1231,2010-01-26,3242.8,81586059213.0
1232,2010-01-27,3198.57,70540273182.0
1233,2010-01-28,3206.57,64082115658.0
1234,2010-01-29,3204.16,68018118702.0
1235,2010-02-01,3152.71,75982150475.0
1236,2010-02-02,3146.19,68318412373.0
1237,2010-02-03,3230.72,87536249983.0
1238,2010-02-04,3218.8,75466552963.0
1239,2010-02-05,3153.09,73693132366.0
1240,2010-02-08,3150.99,47902429250.0
1241,2010-02-09,3169.19,45222660374.0
1242,2010-02-10,3214.13,48152144637.0
1243,2010-02-11,3220.4,46999712971.0
1244,2010-02-12,3251.28,46703220577.0
1245,2010-02-22,3233.35,49981333658.0
1246,2010-02-23,3198.63,62386076936.0
1247,2010-02-24,3244.48,64414097361.0
1248,2010-02-25,3292.13,89485801632.0
1249,2010-02-26,3281.67,70171666128.0
1250,2010-03-01,3324.42,81205689009.0
1251,2010-03-02,3311.24,76233992315.0
1252,2010-03-03,3335.08,78442132954.0
1253,2010-03-04,3250.57,89462913752.0
1254,2010-03-05,3259.76,59621178434.0
1255,2010-03-08,3286.18,54686555117.0
1256,2010-03-09,3305.86,71971297725.0
1257,2010-03-10,3279.69,61760429281.0
1258,2010-03-11,3276.71,63732658851.0
1259,2010-03-12,3233.13,52611210820.0
1260,2010-03-15,3183.18,49219898122.0
1261,2010-03-16,3203.97,41510426396.0
1262,2010-03-17,3273.92,62587395428.0
1263,2010-03-18,3267.56,62509130228.0
1264,2010-03-19,3293.87,62114230718.0
1265,2010-03-22,3302.63,65652976792.0
1266,2010-03-23,3275.57,62145531443.0
1267,2010-03-24,3276.67,58330301241.0
1268,2010-03-25,3229.13,58604759567.0
1269,2010-03-26,3275.0,61592843185.0
1270,2010-03-29,3358.54,1.10326973484e+11
1271,2010-03-30,3366.71,78682669413.0
1272,2010-03-31,3345.61,72120886278.0
1273,2010-04-01,3391.94,92360495841.0
1274,2010-04-02,3407.35,99040760060.0
1275,2010-04-06,3405.15,93985883918.0
1276,2010-04-07,3386.95,76733159936.0
1277,2010-04-08,3346.74,89317468603.0
1278,2010-04-09,3379.17,75590356319.0
